Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
22,USA Southeast,Columbia,South Carolina,KJ4BWK C,KJ4BWK G,145.4000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.05,-80.99,-05:00
22,USA Southeast,Columbia,South Carolina,KJ4BWK B,KJ4BWK G,443.2000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.05,-80.99,-05:00
22,USA Southeast,Columbia,South Carolina,KJ4FCS B,KJ4FCS G,442.7750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.12,-80.76,-05:00
22,USA Southeast,Columbia,South Carolina,KJ4FCS C,KJ4FCS G,145.3800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.12,-80.76,-05:00
22,USA Southeast,Columbia,South Carolina,KJ4MKV B,KJ4MKV G,443.3250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.74,-80.82,-05:00
22,USA Southeast,Columbia,South Carolina,KJ4MKV C,KJ4MKV G,145.2400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.74,-80.82,-05:00
22,USA Southeast,Dillion,South Carolina,W4PDE  C,W4PDE  G,145.3400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.37,-79.33,-05:00
22,USA Southeast,Dillion,South Carolina,W4PDE  B,W4PDE  G,443.8875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.37,-79.33,-05:00
22,USA Southeast,Greenwood,South Carolina,W4GWM  C,W4GWM  G,145.4200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.18,-82.15,-05:00
22,USA Southeast,Hilton Head Isla,South Carolina,W4IAR  C,W4IAR  G,147.3750,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.18,-80.72,-05:00
22,USA Southeast,Leesville,South Carolina,KC4GYM C,KC4GYM G,146.6550,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.88,-81.41,-05:00
22,USA Southeast,Leesville,South Carolina,KC4GYM B,KC4GYM G,443.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.88,-81.41,-05:00
22,USA Southeast,Myrtle Beach,South Carolina,NE4SC  C,NE4SC  G,144.9800,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,33.96,-79.1,-05:00
22,USA Southeast,Myrtle Beach,South Carolina,NE4SC  B,NE4SC  G,442.7875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.96,-79.1,-05:00
22,USA Southeast,Summerville,South Carolina,KX4DOR C,KX4DOR G,145.2800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.15,-80.35,-05:00
22,USA Southeast,Summerville,South Carolina,KX4DOR B,KX4DOR G,442.8375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.15,-80.35,-05:00
22,USA Southeast,Benton,Tennessee,KM4MCN C,KM4MCN G,144.9800,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,35.2,-84.55,-05:00
22,USA Southeast,Chattanooga,Tennessee,W4PL   B,W4PL   G,443.1500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.16,-85.3,-05:00
22,USA Southeast,Chattanooga,Tennessee,W4PL   C,W4PL   G,145.2900,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.16,-85.3,-05:00
22,USA Southeast,Chattanooga,Tennessee,W4RRG  B,W4RRG  G,444.7250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.99,-85.36,-05:00
22,USA Southeast,Chattanooga,Tennessee,W4RRG  C,W4RRG  G,145.1600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.99,-85.36,-05:00
22,USA Southeast,Cleveland,Tennessee,KK4BXE B,KK4BXE G,440.5250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.15,-84.85,-05:00
22,USA Southeast,Cleveland,Tennessee,KK4BXE C,KK4BXE G,145.4800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.15,-84.85,-05:00
22,USA Southeast,Jackson,Tennessee,KA4BNI B,KA4BNI G,443.7125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.65,-88.76,-06:00
22,USA Southeast,Jackson,Tennessee,NT4MC  C,NT4MC  G,145.0800,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,35.66,-88.76,-05:00
22,USA Southeast,Knoxville,Tennessee,K4HXD  C,K4HXD  G,144.9400,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,35.82,-83.66,-05:00
22,USA Southeast,Knoxville,Tennessee,KN4EM  C,KN4EM  G,145.1000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.9,-83.8,-05:00
22,USA Southeast,Memphis,Tennessee,W4LET  B,W4LET  G,443.9875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.15,-89.81,-06:00
22,USA Southeast,Memphis,Tennessee,W4LET  C,W4LET  G,145.0600,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,35.15,-89.81,-06:00
22,USA Southeast,Memphis,Tennessee,WB4KOG B,WB4KOG G,442.0375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.11,-89.86,-06:00
22,USA Southeast,Memphis,Tennessee,WB4KOG C,WB4KOG G,144.9400,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,35.11,-89.86,-06:00
22,USA Southeast,Monteagle Mounta,Tennessee,KN4WAN B,KN4WAN G,440.5500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.25,-85.75,-06:00
22,USA Southeast,Morristown,Tennessee,W4LDG  B,W4LDG  G,444.4750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.21,-83.36,-05:00
22,USA Southeast,Morristown,Tennessee,W4LDG  C,W4LDG  G,144.9200,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,36.21,-83.36,-05:00
22,USA Southeast,Nashville,Tennessee,KI4SDI C,KI4SDI G,147.1800,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,36.28,-86.68,-06:00
23,USA West,Fairbanks,Alaska,KL7CDA B,KL7CDA G,444.4000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,64.93,-147.54,-09:00
23,USA West,Ketchikan,Alaska,KL7FF  C,KL7FF  G,147.3800,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,55.35,-131.64,-09:00
23,USA West,Wasilla,Alaska,WL7CWI C,WL7CWI G,147.0000,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,61.49,-149.7,-09:00
23,USA West,Wasilla,Alaska,WL7CWI B,WL7CWI G,442.0000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,61.49,-149.7,-09:00
23,USA West,Casa Grande,Arizona ,KJ6KTV C,KJ6KTV G,147.5700,DUP-,2.555,DV,OFF,82.5Hz,Yes,Approximate,32.99,-111.76,-07:00
23,USA West,Globe,Arizona ,N7CI   B,N7CI   G,445.8500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.29,-110.82,-07:00
23,USA West,Goodyear,Arizona ,KG7HBZ B,KG7HBZ G,440.7375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.48,-112.4,-07:00
23,USA West,Kingman,Arizona ,W7KDS  B,W7KDS  G,445.9000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,35.25,-114.01,-07:00
23,USA West,Kingman,Arizona ,W7KDS  C,W7KDS  G,145.1350,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.25,-114.01,-07:00
23,USA West,Mesa,Arizona ,KE7JFH B,KE7JFH G,445.9750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.43,-111.82,-07:00
23,USA West,Mesa,Arizona ,KE7JFH C,KE7JFH G,145.1250,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.43,-111.82,-07:00
23,USA West,Oro Valley,Arizona ,W0HF   B,W0HF   G,445.8000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.41,-110.99,-07:00
23,USA West,Phoenix,Arizona ,W7MOT  B,W7MOT  G,440.8125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.58,-112.57,-07:00
23,USA West,Phoenix,Arizona ,W7MOT  C,W7MOT  G,145.1350,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.58,-112.57,-07:00
23,USA West,Saint Johns,Arizona ,KE6GVK B,KE6GVK G,446.8250,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.59,-109.22,-07:00
23,USA West,Scottsdale,Arizona ,KF7CUF B,KF7CUF G,445.9500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.53,-111.9,-07:00
23,USA West,Sierra Vista,Arizona ,K7RDG  C,K7RDG  G,145.1250,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.52,-110.19,-07:00
23,USA West,Surprise,Arizona ,N8NQP  B,N8NQP  G,448.3250,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.57,-112.56,-08:00
23,USA West,Tucson,Arizona ,K7RST  B,K7RST  G,445.9000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.45,-110.78,-07:00
23,USA West,Tucson,Arizona ,K7RST  C,K7RST  G,147.4100,DUP-,1,DV,OFF,82.5Hz,Yes,Approximate,32.45,-110.78,-07:00
23,USA West,Tucson,Arizona ,KG7PJV B,KG7PJV G,445.1375,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.34,-110.91,-07:00
23,USA West,Tucson,Arizona ,KG7RWN B,KG7RWN G,440.7625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.21,-110.8,-07:00
23,USA West,Tucson,Arizona ,KR7ST  C,KR7ST  G,145.1150,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.23,-110.97,-07:00
23,USA West,Tucson,Arizona ,KR7ST  B,KR7ST  G,445.9500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.23,-110.97,-07:00
23,USA West,Anaheim,California ,W6HRO  B,W6HRO  G,449.8400,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.85,-117.94,-08:00
23,USA West,Anaheim,California ,W6HRO  C,W6HRO  G,147.5700,DUP-,2.555,DV,OFF,82.5Hz,Yes,Approximate,33.85,-117.94,-08:00
23,USA West,Bakersfield,California ,WX6D   B,WX6D   G,440.9750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.49,-118.88,-08:00
23,USA West,Bakersfield,California ,WX6D   C,WX6D   G,145.4500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.49,-118.88,-08:00
23,USA West,Calexico,California ,K6CLX  B,K6CLX  G,449.7000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.66,-116.1,-08:00
23,USA West,Calimesa,California ,N6LKA  B,N6LKA  G,449.6400,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34,-117.04,+10:00
23,USA West,Concord,California ,W6CX   C,W6CX   G,145.0000,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,37.89,-121.91,-08:00
23,USA West,Cypress,California ,N6CYP  C,N6CYP  G,146.9400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.83,-118.05,-08:00
23,USA West,Daly City,California ,KN6CDC C,KN6CDC G,144.9500,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,37.71,-122.48,-08:00
23,USA West,Folsom,California ,KS6HRP C,KS6HRP G,147.6750,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,38.65,-121.09,-08:00
23,USA West,Gilroy,California ,KJ6WZS B,KJ6WZS G,443.5250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.01,-121.58,-08:00
23,USA West,La Mesa,California ,KM6VLB B,KM6VLB G,448.2600,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.79,-117.02,-08:00
23,USA West,Laguna Beach,California ,K6SOA  B,K6SOA  G,445.7050,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.55,-117.75,-08:00
23,USA West,Laguna Beach,California ,K6SOA  C,K6SOA  G,146.1150,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.55,-117.75,-08:00
23,USA West,Laguna Niguel,California ,K6VO   C,K6VO   G,145.6150,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,33.53,-117.7,-08:00
23,USA West,Los Angeles,California ,KI6JKA B,KI6JKA G,447.8350,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.12,-118.6,-08:00
23,USA West,Los Angeles,California ,WA6IRC B,WA6IRC G,447.0400,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.35,-118.4,-08:00
23,USA West,Los Angeles,California ,WA6IRC C,WA6IRC G,147.5600,DUP-,2.555,DV,OFF,82.5Hz,Yes,Approximate,34.35,-118.4,-08:00
23,USA West,Los Angeles- CA,California ,K6PUW  B,K6PUW  G,447.2000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.33,-118.58,-08:00
23,USA West,Malibu,California ,KD4PAP B,KD4PAP G,445.8550,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.82,-118.03,+04:30
23,USA West,Mt. Bullion,California ,W6HHD  C,W6HHD  G,145.1300,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,37.54,-120.06,-08:00
23,USA West,Mt. Bullion,California ,W6HHD  B,W6HHD  G,444.8000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.54,-120.06,-08:00
23,USA West,Mt. Diablo,California ,K6MDD  C,K6MDD  G,144.9750,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,37.9,-121.9,-08:00
23,USA West,Mt. Shasta,California ,W6BML  B,W6BML  G,441.2750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.32,-122.3,-08:00
23,USA West,Napa,California ,W6CO   B,W6CO   G,440.0500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.39,-122.4,-08:00
23,USA West,Oroville,California ,KJ6LVV B,KJ6LVV G,444.2750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.54,-121.45,-08:00
23,USA West,Palm Springs Edo,California ,W6THC  B,W6THC  G,447.1400,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.87,-116.43,-08:00
23,USA West,Palmdale,California ,KJ6EUC B,KJ6EUC G,445.6400,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.65,-118.22,-08:00
23,USA West,Palomar Mtn.,California ,KI6MGN C,KI6MGN G,147.5700,DUP-,2.555,DV,OFF,82.5Hz,Yes,Approximate,33.32,-116.86,-08:00
23,USA West,Pomona,California ,KC6ACS B,KC6ACS G,446.1600,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.06,-117.8,-08:00
23,USA West,Redlands,California ,AI6BX  B,AI6BX  G,446.5800,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.02,-117.13,-08:00
23,USA West,San Bernardino,California ,KI6WZX C,KI6WZX G,147.5500,DUP-,2.555,DV,OFF,82.5Hz,Yes,Approximate,34.2,-117.04,-08:00
23,USA West,San Bernardino,California ,KI6WZX B,KI6WZX G,446.3400,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.2,-117.04,-08:00
23,USA West,San Diego,California ,KI6KQU B,KI6KQU G,447.8450,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.01,-116.97,-08:00
23,USA West,San Diego,California ,KW6HRO B,KW6HRO G,446.9800,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.6,-116.84,-08:00
23,USA West,SAN FERNANDO,California ,KW6USA C,KW6USA G,147.4500,DUP+,1.035,DV,OFF,82.5Hz,Yes,Approximate,34.35,-118.4,-08:00
23,USA West,San Jose,California ,WW6BAY B,WW6BAY G,444.0750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.3,-122.1,-08:00
23,USA West,San Leandro,California ,AC6SO  B,AC6SO  G,440.025,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.73,-122.11,-08:00
23,USA West,Santa Cruz,California ,K6DRI  C,K6DRI  G,145.0000,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,37.17,-122.04,-08:00
23,USA West,Santa Rosa,California ,K6ACS  C,K6ACS  G,145.0400,DUP-,0.4,DV,OFF,82.5Hz,Yes,Approximate,38.5,-122.72,-08:00
23,USA West,Santa Ynez,California ,KK6GFX B,KK6GFX G,447.8400,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.53,-119.97,-08:00
23,USA West,Santiago,California ,KM6LVQ B,KM6LVQ G,446.5600,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.69,-117.56,-08:00
23,USA West,Visalia,California ,K6VIS  C,K6VIS  G,145.0125,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,36.73,-118.94,-08:00
23,USA West,Visalia,California ,K6VIS  B,K6VIS  G,442.3000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.73,-118.94,-08:00
23,USA West,Vista,California ,KJ6FCH B,KJ6FCH G,447.1900,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,33.22,-117.18,-08:00
23,USA West,Wrightwood,California ,KJ6LJZ B,KJ6LJZ G,447.8350,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.36,-117.67,-08:00
23,USA West,Wrightwood,California ,WB6IRC C,WB6IRC G,147.5400,DUP-,2.555,DV,OFF,82.5Hz,Yes,Approximate,34.36,-117.68,-08:00
23,USA West,Wrightwood,California ,WB6IRC B,WB6IRC G,446.8800,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,34.36,-117.68,-08:00
23,USA West,Boulder,Colorado ,W0DK   C,W0DK   G,145.7875,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.03,-105.13,-07:00
23,USA West,Boulder,Colorado ,W0DK   B,W0DK   G,446.8625,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.03,-105.13,-07:00
23,USA West,Coal Creek Canyo,Colorado ,K0HRV  B,K0HRV  G,446.8625,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.91,-105.38,-07:00
23,USA West,Coal Creek Canyo,Colorado ,K0HRV  C,K0HRV  G,145.3850,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.91,-105.38,-07:00
23,USA West,Colorado Springs,Colorado ,KC0CVU B,KC0CVU G,446.9125,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,38.75,-104.86,-07:00
23,USA West,Colorado Springs,Colorado ,KC0CVU C,KC0CVU G,145.3850,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,38.75,-104.86,-07:00
23,USA West,Colorado Springs,Colorado ,KE0VUW B,KE0VUW G,446.8875,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.05,-104.8,-07:00
23,USA West,Grand Junction,Colorado ,KD0RED B,KD0RED G,446.7750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.1,-108.23,-07:00
23,USA West,Idaho Springs,Colorado ,K0PRA  B,K0PRA  G,446.8500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.68,-105.48,-07:00
23,USA West,Monument,Colorado ,W0TLM  B,W0TLM  G,446.8875,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.1,-104.86,-07:00
23,USA West,Parker,Colorado ,N2SRK  B,N2SRK  G,445.1000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.51,-104.84,-07:00
23,USA West,Salida,Colorado ,KD0QPG B,KD0QPG G,446.9750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,38.46,-106.01,-07:00
23,USA West,Aiea,Hawaii,KH6ERO B,KH6ERO G,444.7000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,21.41,-157.94,-10:00
23,USA West,Boise,Idaho,W7VOI  B,W7VOI  G,444.3500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.78,-116.08,-07:00
23,USA West,Caldwell,Idaho,W7ACP  B,W7ACP  G,442.6500,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.67,-116.64,-07:00
23,USA West,Idaho Falls,Idaho,KG7WZG B,KG7WZG G,448.9000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,43.47,-112.1,-07:00
23,USA West,Idaho Falls,Idaho,KG7WZG C,KG7WZG G,147.3000,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.47,-112.1,-07:00
23,USA West,Jerome,Idaho,KF7VTM B,KF7VTM G,444.8000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.73,-114.51,-07:00
23,USA West,Meridian,Idaho,NG7O   B,NG7O   G,445.6000,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.64,-116.4,-07:00
23,USA West,Meridian,Idaho,NG7O   C,NG7O   G,145.520,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.64,-116.4,-07:00
23,USA West,Meridian,Idaho,NG7O   C,NG7O   G,147.0600,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.64,-116.4,-07:00
23,USA West,Meridian,Idaho,W6UPL  C,W6UPL  G,145.520,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.64,-116.4,-07:00
23,USA West,Meridian,Idaho,W6UPL  B,W6UPL  G,445.600,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.64,-116.4,-07:00
23,USA West,Moyie Springs,Idaho,KF7MJA C,KF7MJA G,145.1250,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,48.7,-116.11,-07:00
23,USA West,Billings,Montana,K7EFA  B,K7EFA  G,449.0000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,45.78,-108.57,-07:00
23,USA West,Billings,Montana,N7YHE  B,N7YHE  G,448.6500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,45.79,-108.5,-07:00
23,USA West,Plains,Montana,W1KGK  A,W1KGK  G,441.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.33,-114.53,-07:00
23,USA West,Las Vegas,Nevada,N7ARR  B,N7ARR  G,446.8000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,36.17,-115.01,-08:00
23,USA West,Las Vegas,Nevada,N7ARR  C,N7ARR  G,145.1750,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,36.17,-115.01,-08:00
23,USA West,Las Vegas,Nevada,W7AES  B,W7AES  G,449.5750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,36,-114.86,-08:00
23,USA West,Las Vegas,Nevada,W7AES  C,W7AES  G,147.9750,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,36,-114.86,-08:00
23,USA West,Las Vegas,Nevada,W7HEN  B,W7HEN  G,446.9750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,35.54,-115.29,-08:00
23,USA West,Pahrump,Nevada,KJ7OIR C,KJ7OIR G,147.3600,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.24,-116.06,-08:00
23,USA West,Pahrump,Nevada,KJ7OIR B,KJ7OIR G,446.8500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.24,-116.06,-08:00
23,USA West,Reno,Nevada,N7NDS  B,N7NDS  G,444.6250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.31,-119.66,-07:00
23,USA West,Reno,Nevada,N7NDS  C,N7NDS  G,145.1750,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.31,-119.66,-07:00
23,USA West,Reno,Nevada,W7DRF  C,W7DRF  G,145.270,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.58,-119.94,-08:00
23,USA West,Reno,Nevada,W7TA   B,W7TA   G,444.6250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.32,-119.67,-08:00
23,USA West,Reno,Nevada,W7TA   C,W7TA   G,145.1750,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.32,-119.67,-08:00
23,USA West,Winnemucca,Nevada,KJ7OSQ B,KJ7OSQ G,442.8250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.92,-117.76,-08:00
23,USA West,Winnemucca,Nevada,KJ7OSQ C,KJ7OSQ G,147.3600,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.92,-117.76,-08:00
23,USA West,Alamogrodo,New Mexico,W6DHS  B,W6DHS  G,440.6000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.99,-105.98,-07:00
23,USA West,Alamogrodo,New Mexico,W6DHS  C,W6DHS  G,144.9600,DUP-,0.4,DV,OFF,82.5Hz,Yes,Approximate,32.99,-105.98,-07:00
23,USA West,Albuquerque,New Mexico,K5URR  B,K5URR  G,449.4500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,35.06,-106.58,-07:00
23,USA West,Albuquerque,New Mexico,K5URR  C,K5URR  G,146.8600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.06,-106.58,-07:00
23,USA West,Albuquerque,New Mexico,W5MPZ  B,W5MPZ  G,443.8000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.22,-106.45,-07:00
23,USA West,Albuquerque,New Mexico,W5URD  B,W5URD  G,444.5250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.71,-106.4,-07:00
23,USA West,Bloomfield,New Mexico,KF5VBD B,KF5VBD G,442.0750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.66,-107.79,-07:00
23,USA West,Bloomfield,New Mexico,KF5VBD C,KF5VBD G,145.1900,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,36.66,-107.79,-07:00
23,USA West,Bloomfield,New Mexico,KF5VBD C,KF5VBD G,147.1500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,36.66,-107.79,-07:00
23,USA West,Farmington,New Mexico,KF5VBF B,KF5VBF G,444.1500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.71,-108.22,-07:00
23,USA West,Grants,New Mexico,KE5FYL B,KE5FYL G,444.6500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.14,-107.88,-07:00
23,USA West,Las Cruces,New Mexico,N5BL   C,N5BL   G,146.8400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.41,-106.76,-07:00
23,USA West,Los Alamos,New Mexico,NM5EC  C,NM5EC  G,145.1900,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.89,-106.39,-07:00
23,USA West,Raton,New Mexico,KD0RDI B,KD0RDI G,446.7750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,37,-104.47,-07:00
23,USA West,Roswell,New Mexico,W5ZU   B,W5ZU   G,444.4250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.41,-104.37,-07:00
23,USA West,Santa Fe,New Mexico,NM5HR  B,NM5HR  G,443.0000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.66,-105.96,-07:00
23,USA West,Santa Fe,New Mexico,W5SF   B,W5SF   G,444.5750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.66,-105.99,-07:00
23,USA West,Santa Fe,New Mexico,W5SF   C,W5SF   G,145.2100,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.66,-105.99,-07:00
